text_new,actual_label,predicted_label
Kuwait recorded 63 temperature world record on earth on Saturday said newspaper AL QABAS See the level of destruction caused due to it recordhightemperature On Saturday kuwait recorded the highest temperature in the world Reaching 522 degrees Celsius in the shadows and 63 145 F degrees Celsius under direct sunlight according to Al Qabas newspaper In Saudi Arabia the mercury rose to 55 degrees Celsius in Al Majmaah at noon HEATWAVE EXCLUSIVE Kuwait 2 days ago over 50 degrees  Take a look at this photo Kuwait and saudi arabia become hottest places on the earth Penjelasan Pada Sabtu 962019 benar bahwa suhu Kuwait menjadi yang terpanas di dunia yakni 522 derajat celcius pada daerah berbayang namun 63 derajat celcius pada paparan langsung matahari sebagaimana dilaporkan media Al Qabas  Bahkan suhu di wilayah Mitribach di Kuwait dilaporkan menyentuh angka hingga 543 derajat Celcius Empat wilayah lainnya di Kuwait juga menjadi daerah paling panas termasuk Sulaibiya dengan 509 derajat Celcius Jahra 50 derajat Celcius Abdaly 496 derajat Celcius dan di wilayah Kuwait International Airport 495 derajat Celcius dikutip dari Gulf Business Sementara di Saudi terjadi panas hingga 55 derajat Celcius di Al Majmaah pada saat siang hari Gelombang panas diprediksi masih akan terjadi walau tak reguler setiap hari sepanjang musim panas ini paling tidak hingga 21 Juni 2019 mendatang Gelombang panas juga terjadi di Bahrain Qatar dan Uni Emirat Arab Satu orang dilaporkan tewas di Kuwait pada pekan lalu lantaran hawa dan gelombang panas yang ekstrem tersebut Paramedis dan ambulans sempat memberikan pertolongan namun orang tersebut sudah tewas Hasil forensik menunjukkan bahwa panas yang ekstrem merupakan penyebab kematiannya dikutip dari Al Rai Daily Foto mobil yang meleleh yang terdapat dalam video yang diunggah oleh KASAM NEWS TV pada 15 juni 2019 itu sesungguhnya terjadi di Arizona Amerika Serikat yang meleleh karena kebakaran Sebagaimana dilaporkan Tucson News Now  api itu muncul di sebuah rekonstruksi dekat Universitas Arizona pada 19 Juni 2018 Dalam video yang sama juga disertakan gambar lampu jalan yang meleleh yang dijelaskan terjadi karena cuaca panas yang terjadi di Kuwait Menurut sebuah pemeriksaan yang dilakukan oleh portal pemeriksaan fakta Snopes pada bulan Agustus 2017 lampulampu jalan meleleh setelah sebuah mobil di sekitarnya terbakar Insiden itu terjadi pada 2013 Referensi httpstimesofindiaindiatimescomnewsfactcheckdidcarsinsaudiarabiameltduetohightemperaturearticleshow69827362cms httpswwwsnopescomfactcheck62degreecelsiuskuwaittreefire httpsbalitribunnewscom20190617timurtengahdihantamcuacapanasbenarkahsampaibanmobiltrafficlightdikuwaitmelelehpage 3 httpsbalitribunnewscom20190616kuwaitdansaudiarabiajadinegaraterpanasdiduniasuhunyacapai63derajatcelcius httpswwwvivacoidberitadunia1157502kuwaitdansaudialamicuacaterpanas52hingga55derajatcelcius,FAKE,FAKE
Innalilahi Indra Bekti meninggal dunia Istri dan anak Indra menangis pecah,FAKE,FAKE
ini alqur an palsu karang orang kafir ,FAKE,FAKE
BIAYA tilang terbaru di indonesia Kapolri baru mantap 1 Tidak ada STNK Rp 50000 2 Tdk bawa SIM Rp 25000 3 Tdk pakai Helm Rp 25000 4 Penumpang tdk Helm Rp 10000 5 Tdk pake sabuk Rp 20000 6 Melanggar lampu lalin Mobil Rp 20000 Motor Rp 10000 7 Tdk pasang isyarat mogok Rp 50000 8 Pintu terbuka saat jalan Rp 20000 9 Perlengkapan mobil Rp 20000 10 Melanggar TNBK Rp 50000 11 Menggunakan HPSMS Rp 70000 12 Tdk miliki spion klakson Motor Rp 50000 Mobil Rp 50000 13 Melanggar rambu lalin Rp 50000 Dicopy dari Mabes Polri Informasi yg hrs dipublikasikan  mungkin bermanfaat  JANGAN MINTA DAMAI Segala pelanggaran di jalan Raya baik berkendara motor  mobil JANGAN MINTA DAMAI DAN MEMBERI UANG KARENA ITU BERARTI MENYUAP Jadi walaupun Polisi menawarkan damai TOLAK SAJA karena itu HANYA PANCINGAN  JEBAKAN Dan Lebih baik minta di tilang lalu nanti di urus di pengadilan Ini adalah Instruksi KAPOLRI kepada seluruh jajaran Polisi bahwa Bagi POLISI yang bisa membuktikan ada warga yg menyuap Polisi Polisi tersebut mendapatkan BONUS sebesar Rp 10jt 1 warga dan Penyuap kena hukuman 10 tahun Nah lebih besar kan daripada uang damai yg hanya 50 ribu sd 100 rb jelas aja akan ada oknum Polisi yang lebih pilih menjebak karena uangnya lebih besar INFORMASI INI PENTING HARAP jangan MAINMAIN karena info tsb diatas banyak yg tidak tahu Waspadai bila sekarang ada oknum Polisi sedang mencaricari KELEMAHAN  KELENGAHAN agar kita terpancing untuk menyuap mereka dan mereka mendapat Bonus besar Beberapa teman mengatakan bahwa di JKT  SBY sudah banyak yg kena jebakan ini karena banyak orang yang tidak tahu instruksi baru dari Kapolri ini Sebarkan berita ini ke siapa saja yg anda kenal dan kasihi agar tidak terkena jebakan seperti ini WASPADALAH Semoga bermanfaat Penjelasan Beredar melalui Whatsapp pesan berantai yang menyebutkan bahwa ada biaya tilang baru Adapun dalam narasi disebutkan bahwa biaya tilang baru itu berasal dari Kapolri baru Berdasarkan hasil penelusuran diketahui bahwa pesan berantai tersebut merupakan Hoaks Lama Bersemi Kembali HLBK Sudah pernah beredar pada tahun 2018 dan 2019 Adapun untuk peredaraan pada Januari 2020 sudah dibantah oleh pihak Polri melalui akun Instagram Divisi Humas Polri divisihumaspolri pada 9 Januari 2020 Berikut kutipan bantahan akun tersebut   Beredarnya pesan melalui media sosial WhatsApp yang berisi tentang biaya tilang terbaru di Indonesia dan pemberian hadiah untuk anggota kepolisian yang bisa membuktikan suap dari pengendara yang terkena tilang adalah HOAX atau TIDAK BENAR  Fakta sebenarnya adalah tidak ada hadiah bagi anggota kepolisian yang bisa membuktikan suap pengendara yang kena tilang maupun sanksibiaya denda tilang mengacu pada UU No 22 tahun 2009 tentang Lalu Lintas dan Angkutan Jalan tidak ada perubahan  Be Smart Netizen ya Sobat Polri Saring Before Sharing Polripromoter stophoax besmartnetizen InformasiPolri multimediahumaspolri   Berdasarkan hal tersebut maka dapat dikatakan bahwa informasi tersebut tidak benar Konten yang tersebar di Whatsapp tersebut masuk ke dalam kategori Fabricated Content atau Konten Palsu Referensi httpswwwfacebookcomgroupsfafhhpermalink1083783591954175 View this post on Instagram Beredarnya pesan melalui media sosial WhatsApp yang berisi tentang biaya tilang terbaru di Indonesia dan pemberian hadiah untuk anggota kepolisian yang bisa membuktikan suap dari pengendara yang terkena tilang adalah HOAX atau TIDAK BENAR  Fakta sebenarnya adalah tidak ada hadiah bagi anggota kepolisian yang bisa membuktikan suap pengendara yang kena tilang maupun sanksibiaya denda tilang mengacu pada UU No 22 tahun 2009 tentang Lalu Lintas dan Angkutan Jalan tidak ada perubahan  Be Smart Netizen ya Sobat Polri Saring Before Sharing Polripromoter stophoax besmartnetizen InformasiPolri multimediahumaspolri A post shared by DIVISI HUMAS POLRI divisihumaspolri on Jan 9 2020 at 1205am PST SALAH Informasi Biaya Tilang Terbaru BENAR Kepolisian Klarifikasi Terkait Biaya Tilang Baru SALAH Biaya Tilang Baru di Indonesia,FAKE,FAKE
Dabbah Telah Muncul Di Israel Binatang Pesan Tanda KiamatSemoga Kita Dalam Lindungan AllahAminn,FAKE,FAKE
diterjemahkan ke dalam Bahasa Indonesia Xbox ini berasap,FAKE,FAKE
TERBUKTI MANJUR LUMPUH  STROKE LANGSUNG BISA JALANHANYA DENGAN 1 BAHAN SAJA,FAKE,FAKE
MERAPI erupsi Gk apa keluar sedikit malah aman Abu vulkanik nya membunuh virus congorna ehhcoronakarna mengandung asam sulfat,FAKE,FAKE
BAHAYA DONOR DARAH DARI ORANG YANG SUDAH DI VAKSIN,FAKE,FAKE
Mimpi Buruk Zelensky  Pasukannya Bercucuran D4raah Hingga Air Sungai Ukraina Jadi Merah,FAKE,FAKE
TERKUAK DITEKAN DAN DIANCAM KETUA BPOM KELUARKAN IZIN VAKSIN SINOVAC,FAKE,FAKE
Masa Depan itu milik Kaum Muslimin video berdurasi 1 menit dengan narasi sebagai berikut Lebih dari 2000 Greja di Paris telah di runtuhkan akibat sepinya jemaah yang datang Alesan dihancurkannya ialah banyak orang di perancis yang lebih memilih menjadi agnostik Para jamaah banyak yang menjadi ateis dan agnostik sehingga mereka tidak peduli dengan gerejanya Para jemaah agnostik ini pada bingung buat apa mereka ke gereja lagi akibat mereka menemukan titik buntu Dari kitab bible yang mereka kaji dan yang kedua adalah banyak pastur disana yang melakukan kejahatan sex Lebih dari 300000 pelecehan sexual yang terjadi di gereja dan dilakukan oleh pasturnya sendiri Kini para agnostik itu lebih memilih meninggalkan agama mereka dan mencoba masuk kedalam islam,FAKE,FAKE
Halo bpkibu Mohon ma af atas kendalah nya kamu bisa chat langsung dengan CustomerCare kami di layanan whatsapp kami di bawah inihttpwame14146666414 TksRatno,FAKE,FAKE
1 Narasi Akun Agung Dharma Putra Duh Gusti Allah Kasihan Yach Indonesia Negara Ku Sampai Gak Di Hargain Sama Negara AsingMau Marah Sama Media AsingNegara Asing Lha Wong Memang Fakta Dan Nyatanya Bener Oon Jadi Aku Kon Kepiye Jal Membalas Hinaan Bangsa Asing Yang Menghina Junjungan IQ200SekolamKecebong Dan ProjokMenurut Kalian Piye Jal 2 Narasi dalam foto Jokowi dikatakan seperti anak kecil dan bodoh oleh media luar,FAKE,FAKE
PENDERITA DIABETESBACA LEBIH CEPATSOLUSI UNTUK MASALAH DIABETES TELAH DITEMUKAN DI INDONESIA DOKTER INDONESIA TERIMA PENGHARGAAN PENYELAMATAN JIWASOLISI UNTUK MASALAH DIABETES DI INDONESIA TELAH DITEMUKAN Dalam video,FAKE,FAKE
PERGOKI SARWENDAH DAN BETRAND SEDANG DIKAMAR RUBEN ONSU ANCAM AKHIRI HAK ASUH BETRAND,FAKE,FAKE
Akun Facebook Pribadi Gubernur Bangka Belitung Erzaldi Rosman,FAKE,FAKE
Artikel dalam laman daring aljazeraonline berjudul Info Dari Turki Erdogan Tidak Pernah Akui Kemenangan Jokowi memberitakan tentang penolakan Recep Tayyip Erdogan Presiden Turki atas kemenangan kepada Calon Presiden Nomor Urut 01 Joko Widodo pasca kemenangan Jokowi berdasarkan hasil hitung cepat sejumlah lembaga survei Penjelasan Laman daring aljazeraonline menaikan sebuah artikel berjudul berjudul Info Dari Turki Erdogan Tidak Pernah Akui Kemenangan Jokowi pada 20 April 2019 Dalam artikel tersebut dituliskan sejumlah kepala negara sudah memberikan selamat kepada Calon Presiden Nomor Urut 01 Joko Widodo Namun di akhir artikel terdapat informasi bahwa Presiden Turki Recep Tayyip Erdogan menolak dan tidak mengucapkan selamat atas kemenangan Jokowi pada Pemilu 2019 berdasarkan hasil hitung cepat sejumlah lembaga survei Berdasarkan hasil penelusuran diketahui bahwa artikel tersebut memelintir artikel berita dari laman detikcom yang berjudul Sudah 21 Kepala Negara Ucap Selamat ke Jokowi Erdogan Juga akan Telepon Perbedaan antara artikel tersebut dengan detikcom ada pada bagian akhir Pada artikel aljazeraonline menyertakan komentar seorang pengguna akun Twitter hasmibakhtiar yang mengaku memiliki info langsung dari Turki kalau Erdogan tidak pernah mengakui kemenangan Jokowi Sedangkan dalam artikel aslinya di detikcom tidak ada kutipan tersebut Berikut perbandingan kedua artikel tersebut Artikel di aljazeraonline   Info Dari Turki  Erdogan Tidak Pernah Akui Kemenangan Jokowi Sehari setelah pencoblosan calon presiden petahana Joko Widodo Jokowi mendapat banyak panggilan telepon dari kepala negara asing Mereka mengucapkan selamat kepada Jokowi Jokowi mengatakan sudah ada 21 kepala negara yang menghubunginya via telepon Semua memberikan ucapan selamat kepada dirinya yang menurut berbagai lembaga survei menang atas rivalnya Prabowo Subianto Baru saja tadi PM Singapura telepon juga menyampaikan selamat Masih ada beberapa negara yang akan menelepon kata Jokowi saat wawancara dengan detikcom di Istana Negara Kamis 1842019 Salah satu kepala negara yang hendak menelepon Jokowi adalah Presiden Turki Racep Tayyip Erdogan Total sudah ada 21 kepala negara yang memberikan ucapan selamat kepada Jokowi Tadi Presiden Erdogan juga Dan sudah 21 negara sampaikan ucapan selamat katanya Momen Jokowi menerima ucapan selamat dari kepala negara sahabat adalah saat Perdana Menteri PM Singapura Lee Hsien Loong menelepon Saat itu Jokowi tengah diwawancarai wartawan ajudan presiden melaporkan ada telepon masuk dari PM Lee Yes PM Lee Thank you kata Jokowi saat berbincang dengan PM Lee via telepon seluler Dari obrolan tersebut terdengar pembahasan hasil hitung cepat lembaga survei Yes ninety nine percent yes PM Lee kata Jokowi soal akurasi hitung cepat lembaga survei Namun seorang warganet bernama Hasmi Bakhtiar langsung menuliskan komentar mengejutkan di akun medsos Presiden Jokowi Ia menyebutkan mendapat info dari Turki bahwa Erdogan tidak pernah mengakui kemenangan Jokowi Semua kepala negara masih menunggu hasil resmi yang akan keluar tanggal 22 Mei nanti Di akhir kalimat Hasmi mengecam Jokowi agar jangan pakai jabatan sebagai presiden untuk mengelabui publik   Lalu ini artikel dari detikcom   Sudah 21 Kepala Negara Ucap Selamat ke Jokowi Erdogan Juga akan Telepon Jakarta Sehari setelah pencoblosan calon presiden petahana Joko Widodo Jokowi mendapat banyak panggilan telepon dari kepala negara asing Mereka mengucapkan selamat kepada Jokowi Jokowi mengatakan sudah ada 21 kepala negara yang menghubunginya via telepon Semua memberikan ucapan selamat kepada dirinya yang menurut berbagai lembaga survei menang atas rivalnya Prabowo Subianto Baru saja tadi PM Singapura telepon juga menyampaikan selamat Masih ada beberapa negara yang akan menelepon kata Jokowi saat wawancara dengan detikcom di Istana Negara Kamis 1842019 Salah satu kepala negara yang hendak menelepon Jokowi adalah Presiden Turki Racep Tayyip Erdogan Total sudah ada 21 kepala negara yang memberikan ucapan selamat kepada Jokowi Tadi Presiden Erdogan juga Dan sudah 21 negara sampaikan ucapan selamat katanya Momen Jokowi menerima ucapan selamat dari kepala negara sahabat adalah saat Perdana Menteri PM Singapura Lee Hsien Loong menelepon Saat itu Jokowi tengah diwawancarai wartawan ajudan presiden melaporkan ada telepon masuk dari PM Lee Yes PM Lee Thank you kata Jokowi saat berbincang dengan PM Lee via telepon seluler Dari obrolan tersebut terdengar pembahasan hasil hitung cepat lembaga survei Yes ninety nine percent yes PM Lee kata Jokowi soal akurasi hitung cepat lembaga survei   Dari perbandingan isi artikel sudah jelas ada tambahan di akhir artikel aljazeraonline Terkait laman daring aljazeraonline juga bukan bagian dari Al Jazeera Media Network Bantahan itu pernah diutarakan oleh Kepala Biro Jakarta Al Jazeera Media Network Sohaib Jassim ketika laman tersebut menuliskan artikel dengan informasi salah berjudul Petir Menggelegar Setelah Presiden Indonesia Masuk Kabah pada 15 April 2019 dan sudah dicek kebenarannya oleh liputan6com di cekfaktacom pada tanggal 16 April 2019 Berikut bantahan Al Jazeera Media Network terkait laman aljazeraonline   Dalam pernyataan yang disebar grup percakapan Whatsapp para jurnalis Sohaib Jassim Kepala Biro Jakarta Al Jazeera Media Network menegaskan wwwaljazeraonline tak terkait dengan pihaknya Berikut isi keterangan tersebut Salam Sehubungan dengan beredarnya sebuah tulisan berjudul Petir Menggelegar Setelah Presiden Indonesia Masuk ke Kabah yang dipublikasikan oleh situs bernama aljazeraonline kemarin Al Jazeera Media Network Biro Jakarta bermaksud menyampaikan keterangan sebagai berikut 1 Al Jazeera Media Network tidak pernah memproduksi tulisan itu dan tidak memiliki hubungan apapun dengan pengelola situs tersebut 2 Al Jazeera Media Network mengecam keras penggunaan nama situs yang seolaholah mirip dengan nama media kami 3 Al Jazeera Media Network mendesak agar pengelola situs aljazeraonline dan situssitus lain yang mencatut nama kami agar segera mengganti nama karena sangat merugikan Al Jazeera Media Network 4 Al Jazeera Media Network tidak memiliki situs berita online berbahasa Indonesia hingga saat ini Sebagai informasi tambahan Al Jazeera Media Network merupakan jaringan media internasional berbasis di Qatar yang menaungi stasiun televisi Al Jazeera English Channel Al Jazeera Arabic Channel Al Jazeera Documentary Al Jazeera Mubasher Live aljazeeracom Bahasa Inggris aljazeeranet Bahasa Arab AJ dan lainnya Demikian pernyataan ini kami sampaikan Terima kasih Sohaib Jassim Kepala Biro Jakarta Al Jazeera Media Network   Dengan demikian laman tersebut bukanlah bagian dari media Al Jazeera Selain itu laman tersebut juga tidak menyertakan nama penulisnya Berbeda dengan artikel asli di detikcom yang menyertakan nama penulis aslinya Oleh sebab itu isi artikelnya tidak dapat dipertanggungjawabkan Referensi httpswwwfacebookcomgroupsfafhhpermalink880327085633161 httpsnewsdetikcomberitad4516379sudah21kepalanegaraucapselamatkejokowierdoganjugaakantelepon CEK FAKTA Erdogan Tak Akui Kemenangan Jokowi di Pilpres 2019 httpswwwsuaracomnews20190423155138cekfaktapresidenturkierdogantakakuikemenanganjokowidipilpres httpscekfaktatempocofakta253faktaatauhoaksbenarkahpresidenerdogantidakmengakuikemenanganjokowipadapilpres2019 httpscekfaktacomfocus1824,FAKE,FAKE
MANA BUKTI MEREKA INGIN MERAMPAS PAK MANA PARA REPORTER YG BIASA IKUT UNTUK MELAKUKAN VIDEO PAK SEHARUSNYA PASTI DAN SELALU REPORTER YG INGIN MENGABADIKAN VIDEO ITU ADA UNTUK KASUS YG MEMANG BENAR MEMBAHAYAKAN SEBAGAI SAKSI ATAU BUKTI POLRI YG SAH FPI TIDAK BISA MEMBUKTIKAN KALAU MEREKA TIDAK BERSALAH POLRI JUGA TIDAK BISA BUKTIKAN SECARANYATA FPI BERSALAH MELAWAN DENGAN SENJATA APIMERAMPAS SENJATA KUMPULAN PERAMPOK TIDAK MUNGKIN MENGATAKAN KALAU MEREKA ADALAH PERAMPOK PAK TANPA BUKTI YG NYATA DAN SAH MEREKA TETAP WARGA SIPIL BUKAN PERAMPOK  OPM GAM KORUPTOR MASIH BANYAK YG LEBIH PANTAS MENDAPAT PERLAWANAN SEPERTI ITU PAK TAPI KENAPA PERLAWANAN YG TIDAK PANTAS ITU DILAKUKAN KEPADA ULAMA DAN ANAK ANAK YG TIDAK BERSALAH PAK  APA POLRI DIDIDIK HANYA UNTUK MENYERANG ULAMA DAN ANAK ANAK YG TIDAK BERSALAH PAK  unggah akun Facebook Muhammad Yunus Jumat 11122020,FAKE,FAKE
Karena di BOIKOT jadi gak LAKU karena gak laku sekarang di bundled dengan AIR MINERAL kayaknya merek AIR MINERALnya juga sudah mesti di BOIKOT  Sumber httpswwwfacebookcomphotophpfbid 297492210647363set a1150614722237721073741827100011597588533type 3 Fakta Adalah hal biasa dalam mempromosikan suatu barang dengan membundel dengan barang lainnya baik produk Sari Roti maupun produk lainnya Teknik marketing seperti ini sudah sering dipraktikkan dari dulu Sumber pembahasan pada Forum Anti Fitnah Hasut dan Hoax httpswwwfacebookcomgroupsfafhhpermalink395472354118639,FAKE,FAKE
Silahkan di Vaksin kalu menurut Anda aman Karena efek buruknya dalam 2 tahunakan menyebabkan kematianserangan strokegagal ginjalkanker ganasinfertil Akibat banyak sekali yg membantah saya maka alam membantu dengan pembuktian bhw Saya ternyata benar Pakai otak Bill Gates mengatakan efek samping vkn cv19 muncul setelah dua tahun Ketika yang pernah beliau katakan kini menjadi kenyataan Maka kabar kebenaran mana lagi yang masih kalian ingkari Big thanks for you dr Lois We miss you Istirahatlah dengan tenang di sana Aamiin Penjelasan Beredar sebuah video di Instagram yang menunjukkan Bill Gates sedang melakukan wawancara pada program TV BBC Breakfast yang sedang membicarakan terkait vaksinasi Covid19 video tersebut juga dipadankan dengan narasi yang mengklaim efek samping dari buruknya vaksin Covid19 dalam waktu dua tahun yang bisa menyebabkan kematian seperti gagal ginjal Video ini tersebar saat penyakit gagal ginjal sempat ramai terjadi di Indonesia Setelah ditelusuri klaim tersebut salah Faktanya video asli wawancara Bill Gates pada program TV BBC Breakfast pada 12 April 2020 tidak membahas mengenai efek samping dari buruknya vaksin Covid19 justru Bill Gates mengimbau kepada pihak berwenang seperti para pemimpin di dunia untuk segera memberikan izin vaksin dan tidak memperlambat peluncuran vaksin selama dua tahun Dilansir dari AFP Gates menjelaskan pengujian vaksin selama dua tahun hanya dapat memperlambat peluncuran vaksin bukan menjelaskan efek buruk vaksin muncul dalam dua tahun Narasi caption yang membagikan video tersebut di Instagram menyatakan seolaholah membenarkan klaim salah tersebut dan gagal ginjal akut pada anak yang melonjak sejak Agustus 2022 di Indonesia ini di sebabkan oleh efek samping vaksin Covid19 Dilansir dari tempoco Kemenkes memastikan penyebab gagal ginjal akut pada anak disebabkan karena obat sirop yang tercemar zat kimia Etilen Glikol EG Dietilen Glikol DEG dan Etilen Glikol Butil Eter EGBE Tidak ada kaitannya dengan vaksin Covid19 Dengan demikian Bill Gates mengatakan efek samping vaksin covid19 muncul setelah dua tahun merupakan hoax dengan kategori Konten yang Menyesatkan Referensi httpsperiksafaktaafpcomdocafpcom32NG74G Editor Bentang Febrylian,FAKE,FAKE
